mel77,mel80,mel65,mel72,mel63,mel52,mel87,mel76,birthplace
7.316287770078354e-07,3.090606985065936e-07,1.9571945470548657e-05,1.7282738858960338e-07,1.7780697701722772e-08,1.2603285112743815e-06,5.018547603289035e-07,2.373793323330669e-07,usa
1.869937721260062e-06,3.21262077691723e-06,2.519802011964075e-07,1.7988757742714292e-06,2.660499592981504e-05,1.1817559438169167e-05,1.3327571867865651e-05,2.765574463632171e-05,dominican republic
2.070628450538258e-06,3.3668687323868683e-06,4.084265153351377e-07,1.9475326656290674e-06,2.689997470259361e-05,1.1871651233446356e-05,1.3356814185714973e-05,2.7686021228925477e-05,dominican republic
3.1867595011242988e-06,1.5711133749599891e-06,6.155530065019427e-06,6.689100050593804e-06,1.704216285885613e-08,3.795800963842585e-06,1.439415253320844e-06,7.257764937861604e-08,dominican republic
2.9177032489658545e-05,1.8386086817041057e-05,1.450671536485443e-05,3.05766924264248e-05,5.393808054913952e-07,4.4685497220190405e-05,5.227714957819778e-05,1.0080263761760146e-06,turkey
3.00181157473102e-05,1.9179803595412686e-05,1.5227635998805102e-05,3.110182499216561e-05,1.219649878240077e-06,4.5366645501718265e-05,5.245938669310044e-05,1.5503422414650374e-06,turkey
2.258586278845292e-06,1.495915008282117e-07,1.5338265610678548e-07,1.3720795526794226e-06,1.5451252186474365e-07,7.512546186212543e-06,5.193238318003234e-05,3.380206195385322e-05,turkey
0.0001917145480237,2.329413009157509e-07,8.685511988024101e-05,1.659235317220362e-05,5.146939222045931e-06,1.710083222147889e-05,3.1337667686466244e-05,0.0001410810813243,myanmar
0.0001927309178377,8.138162253254577e-07,8.751133201522782e-05,1.7093433994156616e-05,5.503746808675703e-06,1.7630262171216356e-05,3.186081440802861e-05,0.0001416179486017,myanmar
2.8109084075218407e-05,3.3360047831460657e-06,2.652226158623341e-06,5.544495039005984e-06,1.4043837956997784e-05,1.2677217007801172e-06,1.7899341755941668e-05,9.801097158731982e-06,myanmar
9.844763992998532e-06,6.341448531854596e-07,1.147137862014312e-05,9.850227124723977e-06,8.027508607893643e-05,0.0003199742208775,2.551682872208416e-07,1.4167877994073176e-06,usa
1.0362157772475064e-05,9.145091534313576e-07,1.1827539968103147e-05,1.0069515951538214e-05,8.087802264712316e-05,0.0003211372170798,5.614044204075426e-07,1.7374636583202712e-06,usa
5.705209650110408e-07,1.9464475141695157e-07,1.2685516270843218e-05,2.02313924365925e-06,1.0681879219368876e-06,3.215354147214993e-05,5.166515411167805e-08,1.3741893869019367e-06,usa
1.1791343592022491e-06,1.1629818986189857e-07,9.848613696956584e-05,2.3067008136859037e-05,0.0001911289338654,4.119647621245343e-07,9.724507956481609e-06,1.1805830263756777e-07,uk
1.7805675031015655e-06,6.393410809600359e-07,9.902684501017004e-05,2.329824799253374e-05,0.0001912442463245,1.1120773457898116e-06,1.0483230920973562e-05,7.279650291974974e-07,uk
2.3459315883229985e-07,3.0377692598588843e-08,4.304944542089975e-06,1.809830837957818e-07,3.1734657298702254e-05,9.54402360210551e-08,4.7512945117113757e-07,5.797453321688246e-07,uk
1.3625236604443858e-05,6.458115005797516e-06,3.973136890176618e-06,5.059625943623546e-06,5.771972743778183e-07,1.0472439840071856e-05,2.0780115140088847e-05,1.4448316312742066e-05,afghanistan
1.3748718918164716e-05,7.111213673469997e-06,4.4191737761036986e-06,5.2489080773524905e-06,1.0989480861007617e-06,1.126128716813778e-05,2.129856798369407e-05,1.463155099112584e-05,afghanistan
4.229518088488593e-06,1.4127803858736796e-07,4.2723250486019245e-09,2.478055631250536e-06,1.5095192606254408e-05,1.4382987212454199e-09,9.122704292904823e-08,3.641944643463911e-06,afghanistan
1.0625121158695489e-05,1.3918117585901035e-06,2.598974270669868e-06,6.882171055816799e-05,1.1896983639109943e-05,9.702417168445204e-07,8.42854987225887e-06,6.432350549484204e-06,morocco
1.0690891494607276e-05,1.4944425617087323e-06,2.7942213052888933e-06,6.876397333481088e-05,1.2018372072745726e-05,1.0560467139608872e-06,8.705523364554984e-06,6.47933077698995e-06,morocco
9.594607300515133e-07,8.437850286208129e-08,2.4843923856482577e-06,1.67749376731117e-06,3.108710553308187e-07,3.5324721748366194e-05,8.371954977399771e-07,2.143035470754933e-05,morocco
7.266112293106764e-06,3.9904322031624026e-05,2.578091444157471e-06,0.0001011952841492,1.3410572656923284e-05,0.0001582073963166,2.642865103970812e-07,6.050254178979072e-06,usa
7.377321761002575e-06,3.987439420839031e-05,2.736232000087091e-06,0.0001015309232741,1.3638685019864086e-05,0.0001581137037885,3.7815854353347993e-07,6.183530383311025e-06,usa
2.835034993615757e-06,4.828358319574096e-07,1.2697582394206314e-06,3.1533585850648905e-06,1.7279612146398452e-06,3.5196033014016136e-06,2.7185457044732974e-07,1.1273071871099435e-06,usa
3.4971490802542942e-06,1.2774630185150847e-06,2.0153130315298698e-07,4.582202467315477e-07,1.273650687051802e-06,2.03828983874837e-05,3.991292224845723e-05,1.0929645813507825e-05,china
3.499514625066947e-06,1.27725145066873e-06,2.049438696396825e-07,4.574465517034232e-07,1.276457244396566e-06,2.038874172072035e-05,3.991057414704724e-05,1.094033617987194e-05,china
1.487578404255338e-06,4.098303824728602e-06,1.2925671491595996e-07,9.035151823789491e-06,2.500360983825792e-07,7.06051401418838e-07,9.79134884421996e-06,2.4592136433169985e-08,china
1.5941511323821576e-05,0.0002784950376285,5.356338143974866e-06,4.85510181598587e-06,8.530973513276736e-07,1.7003521653008965e-07,3.064896766191675e-07,9.11738384257193e-06,angola
1.5925160892900285e-05,0.0002785555385597,5.365841351641341e-06,4.845730199949586e-06,8.534566356079512e-07,1.7620518246022768e-07,3.062114115018588e-07,9.141649992642454e-06,angola
2.7017622939064434e-06,3.055353110863308e-05,1.0663006116516373e-07,2.0654357645172635e-05,2.653826010106117e-07,1.966252368898026e-08,1.7666333280901664e-06,8.731414747900662e-06,angola
2.5031698448915323e-05,2.569194266423662e-05,6.230166910183147e-07,3.963248566988956e-05,1.6501442444635997e-07,1.111218156978771e-06,9.365093967701038e-06,4.805076114018211e-06,gabon
2.6611877752019844e-05,2.6545157709266268e-05,1.509143616089812e-06,4.053652342391148e-05,9.666469012831364e-07,2.00492480862882e-06,1.0255088328020666e-05,5.5889992039266345e-06,gabon
8.194768588287208e-06,4.584229133850065e-07,4.680910811056066e-08,3.949566621882057e-07,1.0927298275585517e-07,1.5053896431222455e-06,0.0002778455513509,1.2075596609980435e-05,gabon
0.0002204883308737,1.6908597595720414e-05,9.570897349394583e-08,4.354475810734821e-05,4.410283804163112e-07,1.2144201325000403e-05,8.223237944964889e-05,1.2317070232081302e-05,poland
0.000221078192577,1.7651820519621798e-05,1.3779976257690356e-06,4.4667459162597685e-05,1.513853565023814e-06,1.355141938191823e-05,8.384421434821999e-05,1.3386350584221346e-05,poland
1.4845494733701884e-05,2.547989709966048e-06,5.685860120937597e-08,7.641561968257337e-07,3.455639151903039e-06,8.11127691987396e-07,1.5607307137242737e-05,3.3937457683216166e-05,poland
1.4088160645512383e-05,2.4626142838032154e-05,1.39974260724175e-05,2.045545710976748e-06,8.316771398238351e-06,0.0016947330349752,0.0006844163290641,8.918403697534072e-06,usa
1.814244180996281e-05,2.859865683756623e-05,1.7183873270146904e-05,5.900576448419076e-06,1.2531500743423003e-05,0.0016962915518103,0.0006942891916302,1.2966033064066676e-05,usa
3.852935228374436e-07,4.326037667870569e-07,5.597638365226553e-06,2.522298066869376e-06,9.752265357832435e-07,0.0002783587918939,0.0008538351638693,5.008332618858135e-06,usa
0.0006454711150561,6.348954443627544e-05,5.6828494633380586e-05,4.524879720399812e-06,4.076207924079605e-06,8.291784630437698e-05,1.8899632778093192e-06,0.0002984684755851,usa
0.0006444475346276,6.359814629395511e-05,5.709773023143006e-05,4.528510189469958e-06,4.082307499513379e-06,8.282155735392371e-05,1.9567203854949938e-06,0.0002986182120612,usa
2.50783478965972e-05,4.217288121455754e-05,1.961902065633839e-07,1.8134769434034405e-07,7.04543917096909e-05,9.52316332816558e-07,4.507418682816689e-06,3.325280596254656e-05,usa
6.032211127887359e-05,2.324558331619255e-05,6.30339716597883e-05,3.2750911585026705e-06,0.0001102244867709,6.947738256369449e-07,1.0387341444071365e-05,0.0001382478378306,panama
6.080992406110187e-05,2.357474335884581e-05,6.316262580481827e-05,3.463235027288844e-06,0.0001102103806621,9.988809310172912e-07,1.0990860705862712e-05,0.0001381163907104,panama
7.399589200263501e-06,4.936411088619845e-05,1.0963696253702074e-06,6.480494919145216e-08,1.848031230206723e-05,1.793950807328494e-07,9.19418278367603e-07,5.747554758372536e-06,panama
0.0001010794213645,4.36108759820664e-07,1.4402432803199515e-06,2.581039274817649e-05,2.3551941303533766e-06,9.018449182296383e-06,6.664616132283193e-06,5.748418141484979e-05,ethiopia
0.0001023569973164,2.1337730087693407e-06,3.0155647856834938e-06,2.7892073429083404e-05,3.8083770283316633e-06,1.0837816842817434e-05,8.104438219485285e-06,5.980843715567344e-05,ethiopia
1.974847519019144e-05,1.110513969736727e-06,2.735700708051394e-07,1.335290860660764e-07,8.154983079515285e-06,1.3111554492742196e-06,5.682068027816757e-06,4.397350661327247e-05,ethiopia
1.5414246438393972e-05,6.833676806714118e-07,1.988657241368781e-06,1.91963479032844e-05,0.0002740226487453,8.987397354039174e-06,9.542411562390044e-05,1.0423729435621196e-06,bosnia and herzegovina
1.6363471314175343e-05,1.2356155514338148e-06,2.4908659427245635e-06,1.972536309624492e-05,0.0002752892779843,9.47389491394056e-06,9.544863702439258e-05,1.6186488164166338e-06,bosnia and herzegovina
6.694463094898252e-07,5.417428091702208e-08,1.8170794788568852e-05,1.038844587719136e-07,1.384030007306808e-07,5.495683826328454e-06,2.5943980416415952e-05,2.5348844697346448e-06,bosnia and herzegovina
6.296635079772644e-06,3.657386699694501e-06,3.4893752530179814e-08,3.481256292348394e-05,3.022519315616062e-07,5.153777765555407e-05,3.1345258442102e-06,0.0001858929276622,india
6.919410478766077e-06,4.217535472979913e-06,5.709636676932308e-07,3.5085404971952125e-05,9.439010908794372e-07,5.316148391432345e-05,3.836155735111659e-06,0.0001872805007249,india
3.07256087430333e-05,4.2768171851506646e-05,6.678409428198057e-08,8.418703887516408e-07,4.3880063771697086e-08,3.284341158908479e-07,8.861009579064489e-08,2.2011709548093545e-07,india
0.000156465797255,1.8674406965718884e-05,0.0001382353194203,0.0014075832576918,2.370747534639171e-06,3.3623686334974216e-06,8.7748510827075e-06,5.4615157376172815e-05,usa
0.0001565989400567,1.9005995476960556e-05,0.0001383113941331,0.0014112228108282,2.6626161746444906e-06,3.5789298788871822e-06,9.041359293884558e-06,5.487670703664568e-05,usa
5.954948148330222e-07,8.497162611605652e-06,9.87602484200962e-07,0.0002414280001116,6.554588579699247e-07,5.392362472087303e-06,5.478587047637129e-06,7.495201386297765e-06,usa
2.753009396974777e-08,1.0942387613618489e-07,1.3805181094846896e-05,7.067904161507804e-06,2.7604574449846744e-06,0.0001028361763209,3.026965623067408e-06,6.73859854087615e-06,mexico
6.111581043610833e-07,6.543464562249114e-07,1.3984067553510342e-05,7.601258781024817e-06,3.391216529972225e-06,0.0001033769063585,3.603640947304401e-06,7.31986213677233e-06,mexico
1.0416671562380025e-06,2.2539912086195987e-07,7.61652296631882e-08,7.864881108886587e-08,2.259504551182004e-05,1.0011292793273571e-06,1.2593367471229277e-07,7.151965619032796e-08,mexico
2.95368747943373e-05,3.265864404187326e-05,7.369970633486354e-06,7.080175729130336e-05,3.254366435877293e-06,2.0034639686703017e-05,1.7470113870972066e-05,0.0006536918994759,turkey
3.033313169954881e-05,3.311577780757294e-05,7.949278046169787e-06,7.139595475525255e-05,3.719604713920847e-06,2.0536028504193432e-05,1.808874770470253e-05,0.000655777795288,turkey
8.33412189525821e-05,2.3579833073294745e-05,1.46780224020618e-07,2.788975108040048e-07,4.416152187854314e-07,3.20768210756462e-08,1.6577176249327762e-06,5.537654999616404e-07,turkey
4.323450702647659e-06,2.5589140674618537e-06,3.516664952719155e-05,9.847566540747993e-08,2.9515157800747e-06,3.989717072521522e-05,9.46546100904356e-05,1.414743154560648e-07,el salvador
6.227001340543445e-06,4.172194378406451e-06,3.641876651291416e-05,1.7138019354360862e-06,4.470440801372633e-06,4.2758894218518256e-05,9.712010516511952e-05,1.8683115824764288e-06,el salvador
2.217680892037995e-07,4.975021485189623e-07,4.096964307175106e-07,7.517860545028097e-05,1.281337032876049e-06,9.353929070954725e-06,3.1263286705579723e-05,4.839873413960771e-05,el salvador
1.3715952807225675e-06,0.0001010426256044,2.769531738373704e-07,0.00011074487338,0.0001396211006297,1.1865944693976784e-05,2.716076731701534e-05,1.0825541754711118e-05,macedonia
3.603546721107094e-06,0.0001059551109509,2.7548459392655463e-06,0.0001132427044324,0.0001432122474973,1.4766748496179083e-05,2.9802100668222375e-05,1.371767257487216e-05,macedonia
9.6434719156438e-06,5.040532821994145e-06,2.84945023236062e-05,9.943638387814031e-06,1.3754792283794126e-06,5.734759935667115e-05,3.1762277870358015e-05,6.494063662464145e-06,macedonia
7.309887491288325e-06,1.538800412360372e-06,3.1663132249608506e-05,6.735922557355938e-06,5.857647670855524e-06,0.0002651952770745,9.34522911010158e-08,5.916093246351582e-07,india
7.564415969121677e-06,1.8647276590555344e-06,3.183540107818669e-05,7.054797023607126e-06,6.236473235000501e-06,0.0002660935287884,4.228831761823479e-07,9.46216943595148e-07,india
5.367965117094976e-07,1.371689184271827e-07,2.904507650971726e-06,4.95451749888845e-07,4.5190470380174133e-07,1.364962741818103e-06,4.0125829218044836e-08,2.3266096716412864e-06,india
1.6450633974219762e-06,9.246150913262651e-06,0.0001825203584701,6.59568706067254e-05,2.793775605629304e-06,1.2007141693839029e-05,8.615197357509231e-06,4.957579954163784e-06,colombia
1.642311998225074e-06,9.255786074068732e-06,0.0001824879184317,6.596430736153112e-05,2.805697119308932e-06,1.2004616809117891e-05,8.607740839266197e-06,4.958734595952411e-06,colombia
2.1090320270374192e-06,1.1814306577098432e-06,6.818815756604336e-08,1.5900320415245672e-06,0.0001063521027478,5.779384407844069e-06,7.075058396328048e-06,1.70104817425105e-06,colombia
2.9204965301538235e-06,1.1644203272340445e-06,3.3987300652070946e-05,1.729344987829735e-05,7.252120257044301e-06,2.9147315924326265e-07,0.0001427502618642,6.557481156995368e-06,italy
3.036516487374822e-06,1.3673581505671862e-06,3.442780520254694e-05,1.7472242089115347e-05,7.505722114066953e-06,5.258029602170599e-07,0.0001431792931719,6.500900746005646e-06,italy
6.132666049770663e-07,1.6363655968377447e-08,3.554905701722948e-06,3.3114335031517e-08,1.204901961473591e-07,3.133568043956336e-09,2.3606147621587345e-05,5.153146590428173e-09,italy
3.414538429785094e-07,1.3595183706769289e-05,2.7568818513334728e-06,1.420678873019499e-08,1.07819205741161e-05,1.750547023498597e-07,1.0341151253742675e-07,4.3795275195363443e-07,mauritius
5.364642564672485e-07,1.3920091145396591e-05,2.989347411182689e-06,2.2315073471287574e-07,1.111792024556158e-05,3.8924108530016553e-07,3.009982358297838e-07,6.202894332878711e-07,mauritius
7.5090971804334e-08,1.140866431741636e-05,1.521543527083284e-05,4.1168012746005844e-08,1.042675154001182e-08,1.033550511276047e-07,6.630836650624673e-06,3.546063131863639e-08,mauritius
2.715485250804878e-06,8.682934423949762e-05,1.479074635916161e-06,9.433962156197388e-06,0.0001086856618095,1.1405578055042684e-05,1.038104691814643e-05,1.1057242532156589e-06,india
4.196384162089833e-06,8.852229124369324e-05,2.82856131972602e-06,1.110194496484208e-05,0.000109337270827,1.2524154688658793e-05,1.1575429755378946e-05,2.215127168922727e-06,india
1.1740413749924204e-07,4.366448997296713e-07,9.278865259645373e-06,1.4203193781310445e-07,6.182503675471695e-06,2.1997296989413896e-05,1.0778073487940397e-06,1.608066625706192e-07,india
8.941316707450101e-08,3.8391698765459695e-06,2.9494456682927565e-07,6.122612472810754e-07,2.934526152871605e-07,9.399053000687588e-08,0.000152931301712,3.234600679184515e-07,slovak republic
1.382317600197338e-06,5.400195158617197e-06,1.4321557988538382e-06,2.051944659851828e-06,1.4593465307824166e-06,1.3564391595718289e-06,0.0001539510630657,1.6913308895725665e-06,slovak republic
3.681200827903234e-08,4.321919197459045e-07,4.1973134903448105e-08,5.974104038166182e-09,6.612341277013955e-09,6.165622531105005e-09,7.811150428316497e-05,1.0000630242536791e-08,slovak republic
0.0002431125990902,0.0001017730345963,3.952190907763113e-07,3.434152731343226e-05,0.0003242264107372,0.0005133537369154,4.177120038203107e-07,8.478501614657291e-05,belgium
0.0002457099692991,0.0001030529243303,1.1838500610329604e-06,3.510123928586172e-05,0.0003241216216638,0.000519053473784,1.3480282597060756e-06,8.608480219694458e-05,belgium
1.3641526402234536e-05,6.496886932700745e-05,4.657591200072714e-05,5.089890738267349e-05,5.029937695322744e-06,3.77154157626506e-05,1.925194736937823e-07,1.3879998680360722e-06,belgium
8.380353340903531e-06,2.6809482983912725e-05,2.042825921693578e-06,3.930925410842985e-05,5.145803980640166e-05,8.23610863855831e-06,1.581244502201838e-06,2.118954151825481e-06,ireland
8.361385273812755e-06,2.7268437944764465e-05,2.24710128211785e-06,3.9495348236911774e-05,5.206640016868019e-05,8.726341959915417e-06,1.8303784328869244e-06,2.360273884584019e-06,ireland
3.055856915905253e-07,3.72490397215056e-06,1.006432712017876e-05,1.3346186027763923e-05,5.376225278928352e-07,7.597911336197721e-07,9.655964888472954e-07,3.1543339008852455e-07,ireland
2.8957429094276484e-07,1.156919027259971e-06,7.018123416040614e-05,1.735624481276902e-06,7.518047046219509e-05,4.455909105230831e-06,4.295137757953269e-07,1.351188508678572e-05,bulgaria
3.020976169784457e-07,1.176935785584243e-06,7.023137583406088e-05,1.739122807473117e-06,7.524543456134602e-05,4.445445115448573e-06,4.4154839634475844e-07,1.3582461963733742e-05,bulgaria
